# AlloCiné ID,IMDb ID,BetaSeries ID,SensCritique ID
10599,tt2071645,the-following,The_Following/497955
10646,tt2226342,devious-maids,Devious_Maids/385976
10648,tt5675620,marvels-the-punisher,Marvel_s_The_Punisher/19117368
10651,tt4816626,outsiders,Outsiders/18165484
10659,tt2094262,da-vincis-demons,Da_Vinci_s_Demons/408430
10684,tt2103085,top-of-the-lake,Top_of_the_Lake/7936833
10693,tt2980074,detectives,Detectives/8181581
10694,tt2058303,fresh-meat,Fresh_Meat/411689
10711,tt2099034,backstrom,Backstrom/11281014
10713,tt2393813,graceland,Graceland/8140250
10714,tt2069449,hunted,Hunted/421409
10720,tt1830379,top-boy,Top_Boy/410260
10732,tt1954347,continuum,Continuum/449458
10737,tt2578560,broad-city,Broad_City/16516824
10742,tt1955311,bomb-girls,Bomb_Girls_Des_femmes_et_des_bombes/400441
10756,tt2217759,monday-mornings,Monday_Mornings/8458271
10758,tt2182229,the-neighbors,The_Neighbors/401716
10762,tt2400631,crossbones,Crossbones/8154392
10774,tt2309295,hemlock-grove,Hemlock_Grove/410120
10789,tt5574490,animal-kingdom-2016,Animal_Kingdom/20033231
10790,tt2149175,the-americans-2012,The_Americans/488981
10804,tt1638319,house-of-anubis,Anubis/478041
10833,tt2176609,la-noir,Mob_City/373666
10839,tt2193021,arrow,Arrow/373996
10841,tt2189461,marco-polo-2014,Marco_Polo_La_Collision_des_mondes/8469155
10846,tt2188671,bates-motel,Bates_Motel/8310517
10847,tt2604124,en-famille,En_famille/482223
10848,tt1565810,those-who-kill,Traque_en_serie/17684486
10855,tt2085059,black-mirror,Black_Mirror/438579
10859,tt1958961,lilyhammer,Lilyhammer/397110
10861,tt2189221,defiance,Defiance/474415
10886,tt2300923,go-on,Go_on/7937366
10892,tt1960029,secret-state,Secret_State/472062
10909,tt2281375,nashville,Nashville/7936976
10933,tt2211129,the-mindy-project,The_Mindy_Project/7938875
10938,tt2215797,zero-hour-2012,Zero_Hour/435016
10946,tt2180271,real-humans,Real_Humans/405056
10956,tt2295809,mistresses-us,Mistresses_US/165482
11025,tt1830491,austin-ally,Austin_Ally/8280218
11041,tt2294189,the-fall,The_Fall/8853524
11042,tt2802850,fargo,Fargo/8831048
11044,tt1695366,titanic-blood-and-steel,Titanic_De_sang_et_d_acier/8395298
11045,tt2310212,mr-selfridge,Mr_Selfridge/417002
11053,tt2396953,falco-le-dernier-flic,Falco/16802083
11057,tt1575922,kaeloo,Kaeloo/392386
11058,tt2356777,true-detective,True_Detective/497785
11066,tt2324376,second-generation-wayans,Second_Generation_Wayans/8459586
11086,tt1983079,call-the-midwife,Call_the_Midwife/479417
11090,tt2183404,rectify,Rectify/8332053
11103,tt2375692,black-sails,Black_Sails/8471141
11104,tt2314792,low-winter-sun,Low_Winter_Sun_US/7936420
11109,tt2298746,nos-chers-voisins,Nos_chers_voisins/479112
11112,tt2402207,the-last-ship,The_Last_Ship/10847769
11117,tt2402061,murder-in-the-first,Murder_in_the_First/15944987
11134,tt1751105,my-little-pony-friendship-is-magic,My_Little_Pony_Les_Amies_c_est_Magique/412145
11135,tt2956164,mere-et-fille,Mere_et_Fille/8946472
11138,tt1733785,the-bridge-2011,Bron/416227
11141,tt2711738,the-tunnel,Tunnel/8454211
11146,tt5368542,the-exorcist,L_Exorciste/21263194
11169,tt1722512,ultimate-spider-man,Ultimate_Spider_Man/433463
11170,tt3921180,scream,Scream/16113831
11189,tt2222352,cuckoo,Cuckoo/474258
11191,tt1973692,rita,Rita/21861182
11196,tt2303687,line-of-duty,Line_Of_Duty/7936776
11225,tt1865718,gravity-falls,Souvenirs_de_Gravity_Falls/428013
11230,tt2249364,broadchurch,Broadchurch/487910
11233,tt2262456,the-hollow-crown,The_Hollow_Crown/12189449
11238,tt2262532,the-fosters-2013,The_Fosters/8471404
11257,tt1676462,prisoners-of-war,Hatufim_prisonniers_de_guerre/8154980
11266,tt3006802,outlander,Outlander/10508923
11271,tt2647544,sleepy-hollow,Sleepy_Hollow/8848785
11286,tt2336662,jeu-de-dames,Jeu_de_dames/15640502
11287,tt2406376,the-bridge-us,The_Bridge/7936525
11294,tt2288064,witches-of-east-end,Witches_of_East_End/16864867
11301,tt2183641,ripper-street,Ripper_Street/8369561
11303,tt2442560,peaky-blinders,Peaky_Blinders/7936810
11304,tt2396135,shetland,Shetland/8465939
11305,tt2733252,the-musketeers,The_Musketeers/8814838
11315,tt4483118,martine,Martine/17393673
11322,tt2391224,the-paradise-2012,The_Paradise/8151115
11329,tt2171665,violetta,Violetta/15798178
11343,tt2022713,brickleberry,Brickleberry/7938318
11346,tt2384811,utopia,Utopia/7937926
11369,tt2745788,sous-le-soleil-de-saint-tropez,Sous_le_soleil_de_St_Tropez/8462596
11378,tt2443340,motive,Motive/16021886
11380,tt2365946,bitten,Bitten/16598467
11381,tt2355844,twisted-2013,Twisted/8630030
11387,tt2819924,candice-renoir,Candice_Renoir/16234429
11391,tt2240991,a-touch-of-cloth,Close_Case_affaires_classees/7938552
11393,tt2187850,escobar-el-patron-del-mal,Pablo_Escobar_Le_Patron_du_Mal/16476618
11400,tt2364582,shield,Marvel_Les_Agents_du_S_H_I_E_L_D/7938819
11408,tt2710104,the-crazy-ones,The_Crazy_Ones/8855918
11410,tt2321596,wolfblood,Wolfblood/18325265
11415,tt2372220,the-white-queen,The_White_Queen/8367604
11418,tt2427220,crossing-lines,Crossing_Lines/8863822
11420,tt2390334,chosen,Chosen/8957501
11426,tt2654580,almost-human,Almost_Human/8848787
11443,tt3027506,taxi-brooklyn,Taxi_Brooklyn/11050494
11450,tt2234222,orphan-black,Orphan_Black/8359081
11461,tt2401256,the-night-of,The_Night_Of/8137943
11467,tt2654620,the-strain,The_Strain/8464198
11474,tt2592094,believe,Believe/8857685
11489,tt2927648,alias-caracalla-au-coeur-de-la-resistance,Alias_Caracalla_Au_coeur_de_la_resistance/8861361
11493,tt2666270,about-a-boy,About_a_Boy/16735949
11498,tt2431438,sense8,Sense8/8467614
11499,tt3145422,the-after,The_After/10878787
11505,tt2955402,velvet,Velvet/17290577
11510,tt2477230,the-night-shift,The_Night_Shift/125440
11516,tt2603596,the-wrong-mans,The_Wrong_Mans/10432887
11523,tt2707792,bonnie-and-clyde,Bonnie_Clyde/16060045
11531,tt2455546,avengers-assemble-2013,Avengers_Rassemblement/15879909
11542,tt2467372,brooklyn-nine-nine,Brooklyn_Nine_Nine/8855898
11544,tt1799631,blue-exorcist,Blue_Exorcist/415394
11561,tt2861424,rick-and-morty,Rick_et_Morty/9828135
11582,tt1942683,the-amazing-world-of-gumball,Le_Monde_Incroyable_de_Gumball/485627
11586,tt2543796,girl-meets-world,Le_Monde_de_Riley/13376616
11598,tt2497358,lazy-company,Lazy_Company/8412744
11620,tt2407574,my-mad-fat-teenage-diary,Journal_d_une_ado_hors_norme/8411879
11622,tt2480514,in-the-flesh,In_the_Flesh/7938432
11630,tt2393384,code-lyoko-evolution,Code_Lyoko_Evolution/8249575
11635,tt2563130,chambre-327,Chambre_327/24282462
11636,tt2515462,rake-2013,Rake_US/8855894
11652,tt1695360,the-last-airbender-the-legend-of-korra,La_Legende_de_Korra/481778
11655,tt2649522,the-escape-artist,Perfect_Crime/10336188
11658,tt3428912,happy-valley,Happy_Valley/11218301
11662,tt2543312,halt-catch-fire,Halt_and_Catch_Fire/8461970
11663,tt2543328,turn,Turn/8461986
11685,tt2548418,jonathan-strange-mr-norrell,Jonathan_Strange_Mr_Norrell/15877869
11701,tt2575988,silicon-valley,Silicon_Valley/8310528
11712,tt2568204,tyrant,Tyrant/15878900
11714,tt2660806,mom,Mom/8857242
11715,tt2761630,klondike-2013,Klondike/10126816
11722,tt2712740,the-goldbergs-2013,Les_Goldberg/8855883
11787,tt2628232,penny-dreadful,Penny_Dreadful/10172724
11795,tt2701582,endeavour,Les_Enquetes_de_Morse/8863975
11799,tt2647420,fleming-the-man-who-would-be-bond,Fleming_L_homme_qui_voulait_etre_James_Bond/17303491
11800,tt2758950,helix,Helix/9457520
11822,tt2741602,the-blacklist,Blacklist/8855887
11830,tt2322158,crisis,Crisis/8857687
11838,tt2647586,resurrection-2013,Resurrection/8855878
11871,tt2661044,the-hundred,Les_100/8857680
11872,tt2657262,star-crossed,Star_Crossed/8857679
11873,tt2710394,reign-2013,Reign_Le_Destin_d_une_reine/8857675
11875,tt2660734,the-tomorrow-people-2013,The_Tomorrow_People/8857677
11896,tt2719784,gang-related,Gang_Related/8855903
11919,tt1840973,19-2,19_2/496931
11921,tt2693776,intelligence-2013,Intelligence/8855920
11934,tt2632424,the-originals,The_Originals/8816291
11939,tt2699110,the-affair,The_Affair/11797700
11942,tt2705602,atlantis,Atlantis/16363712
11952,tt3877200,the-missing,The_Missing/11896360
11960,tt2292621,burning-love,Burning_Love/8462878
12011,tt2802008,once-upon-a-time-in-wonderland,Once_Upon_a_Time_in_Wonderland/8467954
12014,tt2388350,unite-9,Unite_9/8110079
12023,tt2155025,please-like-me,Please_Like_Me/8466051
12030,tt2935974,siberia,Siberia/8862565
12038,tt2799012,ravenswood,Ravenswood/8468740
12061,tt2980696,quarry,Quarry/22012027
12074,tt3498622,fortitude,Fortitude/12701562
12075,tt1883092,unsere-mutter-unsere-vater,Generation_War/18150290
12087,tt3132738,houdini,Houdini_l_illusionniste/10307935
12091,tt2805096,chicago-pd,Chicago_PD/8861016
12102,tt3495080,in-america,In_America/15880904
12120,tt1846197,the-sandhamn-murders,Meurtres_a_Sandhamn/17318917
12170,tt2707504,cherif,Cherif/18964834
12172,tt4264096,those-who-cant,Les_Pires_Profs/18382797
12175,tt4192998,occupied,Occupied/17450648
12183,tt3012698,olive-kitteridge,Olive_Kitteridge/8827300
12192,tt3636060,poldark-2015,Poldark/16233053
12199,tt2618986,wayward-pines,Wayward_Pines/8857682
12201,tt3922704,no-offence,No_Offence/12778685
12202,tt1988386,miss-fishers-murder-mysteries,Miss_Fisher_enquete/16732819
12204,tt1871731,lego-ninjago-masters-of-spinjitzu,LEGO_Ninjago_Les_Maitres_du_Spinjitzu/16037904
12205,tt3337194,from-dusk-till-dawn-the-series,Une_nuit_en_enfer_la_serie/10756008
12206,tt1660055,scooby-doo-mystery-incorporated,Scooby_Doo_Mysteres_associes/443160
12208,tt2930604,star-wars-rebels,Star_Wars_Rebels/8858095
12222,tt2569488,salamander,Salamander/28888973
12223,tt2937900,the-knick,The_Knick/8858924
12227,tt3556544,trois-fois-manon,3_x_Manon/11022634
12229,tt2368645,hit-the-floor,Hit_the_Floor/17704473
12230,tt3053694,ptit-quinquin,P_tit_Quinquin/11197999
12239,tt2794380,liv-and-maddie,Liv_Maddie/15784846
12250,tt2963254,salem,Salem/10693144
12262,tt2968404,the-black-box,Black_Box/23069299
12275,tt3281796,power,Power/15912754
12303,tt3502248,bosch,Harry_Bosch/10878785
16716,tt4189492,man-seeking-woman,Man_Seeking_Woman/11731584
16724,tt2874692,when-calls-the-heart,Le_coeur_a_ses_raisons/15995770
16748,tt1738419,bakuman,Bakuman/16308747
16789,tt2377452,k,K/17508823
16818,tt2433738,wentworth,Wentworth/8835142
16830,tt3587846,resistance,Resistance/11324083
16834,tt3228420,youre-the-worst-2014,You_re_the_Worst/10812221
16835,tt3148266,12-monkeys,12_Monkeys/10634158
16841,tt3127020,faking-it-2014,Faking_It/11144977
16846,tt3079768,dominion,Dominion/16063739
16852,tt3087752,rosemarys-baby,Rosemary_s_Baby/10746425
16853,tt3021686,the-honourable-woman,The_Honourable_Woman/7938393
16856,tt3314218,unreal,Un_REAL/15913667
16863,tt4324330,nina,Nina/16249234
16873,tt2817246,girlfriends-guide-to-divorce,Girlfriends_Guide_to_Divorce/17519817
16874,tt3155320,extant,Extant/10777501
16877,tt3502262,transparent,Transparent/10892843
16908,tt3138900,babylon-2014,Babylon/10814139
16914,tt3706628,indian-summers,Indian_Summers/16498583
16928,tt2581458,looking,Looking/8458435
16930,tt0475784,westworld,Westworld/16047783
16934,tt0216453,billet-doux,Billet_doux/24812998
16943,tt3371556,leo-mattei,Leo_Mattei_brigade_des_mineurs/10779070
16950,tt3032476,better-call-saul,Better_Call_Saul/10389192
16955,tt3107288,the-flash-2014,Flash/10043077
16958,tt3743822,fear-the-walking-dead,Fear_the_Walking_Dead/16113866
16959,tt3202580,connasse,Connasse/24774741
16960,tt3355142,chefs,Chefs/19328480
16965,tt3475734,marvels-agent-carter,Agent_Carter/11281605
16971,tt3560084,ncis-new-orleans,NCIS_Nouvelle_Orleans/10429778
16973,tt3749900,gotham,Gotham/10433343
16975,tt0096545,birds-of-a-feather,Birds_of_a_Feather/16730845
16981,tt3215364,battle-creek,Battle_Creek/10439596
16983,tt3489184,constantine,Constantine/11036597
16986,tt1641384,young-justice,La_Ligue_des_justiciers_Nouvelle_Generation/467079
17006,tt4322508,les-temoins,Les_Temoins/8466192
17010,tt2707408,narcos,Narcos/8457821
17026,tt3186138,finding-carter,Finding_Carter/15944854
17031,tt3488298,american-crime,American_Crime/11281007
17040,tt3339966,unbreakable-kimmy-schmidt,Unbreakable_Kimmy_Schmidt/11285700
17046,tt3502172,mozart-in-the-jungle,Mozart_in_the_Jungle/10888519
17050,tt3322312,daredevil,Marvel_s_Daredevil/10541892
17051,tt3322314,luke-cage,Marvel_s_Luke_Cage/18467451
17052,tt3322310,iron-fist,Marvel_s_Iron_Fist/22976481
17054,tt4230076,marvels-the-defenders,Marvel_s_The_Defenders/25124376
17055,tt3501584,izombie,i_Zombie/11285173
17064,tt7243884,catherine-the-great-2019,Catherine_the_Great/29798839
17065,tt3597606,dig,Dig/11821324
17066,tt4520906,beowulf-return-to-the-shieldlands,Beowulf_Return_to_the_Shieldlands/17915613
17077,tt3576794,red-band-society,Red_Band_Society/11030782
17113,tt2303077,avenida-brasil,Avenida_Brasil/16097445
17115,tt5639976,the-mist,The_Mist/25171393
17130,tt1051220,shannara,Les_Chroniques_de_Shannara/17665773
17133,tt3815412,our-girl,Molly_une_femme_au_combat/16402860
17138,tt3288518,younger,Younger/11593227
17140,tt3398228,bojack-horseman,Bo_Jack_Horseman/11886065
17144,tt4592410,the-get-down,The_Get_Down/13226361
17150,tt4074084,ad,A_D_The_Bible_Continues/16052221
17152,tt3305096,galavant,Galavant/11280358
17157,tt3205802,how-to-get-away-with-murder,Murder/11280498
17159,tt3467380,kurt-seyit-and-ura,Kurt_Seyit_et_Sura/26279566
17181,tt3552166,intruders-us,Intruders/17819701
17196,tt3520702,bloodline,Bloodline/10481508
17205,tt3560094,stalker,Stalker/476434
17206,tt3242480,hostages-il,Hostages/8855919
17208,tt3228904,empire-2014,Empire/11296725
17214,tt3487382,forever-2014,Forever/11320759
17217,tt3487410,the-whispers,Whispers/15931600
17222,tt3551796,the-odyssey-2014,American_Odyssey/15801588
